Name,Team.x,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,position.y,depth_chart_position.y,Team.y,position.z,depth_chart_position.z
"Hamilton, DaeSean",DEN,NWE,6,0,4700,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamilton,DaeSean,2020,WR,LWR,17,Active,DaeSean Hamilton,1995-03-10,6-1,206,Penn State,Mountain View (VA),00-0034370,3057987,ccd5239f-e8ba-484c-acf5-af0bd9f6dadc,31083,12654,45416,19916,4998,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057987.png' height='20'></img>,"Hamilton, DaeSean",,,,,
"Hamilton, DaeSean",DEN,NYJ,4,1.4,4800,1.9,3300,1.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamilton,DaeSean,2020,WR,LWR,17,Active,DaeSean Hamilton,1995-03-10,6-1,206,Penn State,Mountain View (VA),00-0034370,3057987,ccd5239f-e8ba-484c-acf5-af0bd9f6dadc,31083,12654,45416,19916,4998,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057987.png' height='20'></img>,"Hamilton, DaeSean",,,,,
"Hamilton, DaeSean",DEN,PIT,2,1,4700,1.5,3500,1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamilton,DaeSean,2020,WR,LWR,17,Active,DaeSean Hamilton,1995-03-10,6-1,206,Penn State,Mountain View (VA),00-0034370,3057987,ccd5239f-e8ba-484c-acf5-af0bd9f6dadc,31083,12654,45416,19916,4998,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057987.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3057987.png' height='20'></img>,"Hamilton, DaeSean",,,,,
"Hamler, KJ",DEN,BUF,15,0.9,5100,1.4,3500,0.9,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,KAN,7,4.4,4700,5.4,3600,4.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,LAC,8,8.8,4800,10.3,3600,8.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,MIA,11,5.5,5200,7.5,3600,5.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,NOR,12,-0.8,5100,-0.8,3500,-0.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,TAM,3,4.3,4500,5.8,3000,4.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,ATL,9,12,4800,15,3400,12,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,CAR,14,21.6,5000,22.6,3000,21.6,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,LAC,16,0.3,5300,0.3,3200,0.3,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,LVR,10,7,5200,9,3800,7,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,NYJ,4,0,5000,0,3800,0,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hamler, KJ",DEN,PIT,2,7.2,4600,8.7,3000,7.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,Hamler,KJ,,WR,SWR,,,,,,,,,,,,,,,,,,,,,,,DEN,WR,SWR
"Hansen, Chad",HOU,CIN,16,1.3,5700,1.8,4400,1.3,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Hansen,Chad,2020,WR,RWR,17,Active,Chad Hansen,1995-01-18,6-2,202,California,Moorpark (CA),00-0033840,3066074,6335a39b-9cb4-4703-bed9-1835b9fc4791,30254,11702,11896,19021,4175,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png' height='20'></img>,"Hansen, Chad",,,,,
"Hansen, Chad",HOU,TEN,17,2.6,5200,3.6,4100,2.6,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Hansen,Chad,2020,WR,RWR,17,Active,Chad Hansen,1995-01-18,6-2,202,California,Moorpark (CA),00-0033840,3066074,6335a39b-9cb4-4703-bed9-1835b9fc4791,30254,11702,11896,19021,4175,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png' height='20'></img>,"Hansen, Chad",,,,,
"Hansen, Chad",HOU,CHI,14,9.1,5100,12.6,3900,9.1,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Hansen,Chad,2020,WR,RWR,17,Active,Chad Hansen,1995-01-18,6-2,202,California,Moorpark (CA),00-0033840,3066074,6335a39b-9cb4-4703-bed9-1835b9fc4791,30254,11702,11896,19021,4175,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png' height='20'></img>,"Hansen, Chad",,,,,
"Hansen, Chad",HOU,IND,15,12.5,5600,13.5,4200,12.5,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Hansen,Chad,2020,WR,RWR,17,Active,Chad Hansen,1995-01-18,6-2,202,California,Moorpark (CA),00-0033840,3066074,6335a39b-9cb4-4703-bed9-1835b9fc4791,30254,11702,11896,19021,4175,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3066074.png' height='20'></img>,"Hansen, Chad",,,,,
"Hardman, Mecole",KAN,ATL,16,5.9,5500,7.4,3100,5.9,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,CAR,9,6.3,5600,7.8,4800,6.3,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,HOU,1,1.1,5000,1.6,4200,1.1,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,LAC,17,1.5,5300,3.5,4200,1.5,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,LVR,5,6,5100,7,4400,6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,NWE,4,10.7,5200,12.7,4300,10.7,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,NYJ,8,19.1,5400,22.6,4700,19.1,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,BAL,3,16.1,5200,18.1,4200,16.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,BUF,6,0,5400,0,4400,0,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,DEN,7,8,5400,9,4500,8,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,LAC,2,6.3,5000,7.3,3800,6.3,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,LVR,11,2.1,5600,2.6,4200,2.1,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,MIA,14,9.5,5300,12,3200,9.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,NOR,15,9.2,5400,10.7,3400,9.2,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Hardman, Mecole",KAN,TAM,12,3.8,5500,5.3,4200,3.8,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,Hardman,Mecole,2020,WR,RWR,17,Active,Mecole Hardman,1998-03-12,5-10,187,Georgia,Elbert County (GA),00-0035140,4035004,fe6dc768-d576-476c-b150-53b85af2a1d1,31888,13532,42683,20788,5917,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4035004.png' height='20'></img>,"Hardman, Mecole",,,,,
"Harris, Damien",NWE,ARI,12,4.7,6000,4.7,5800,4.7,22,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,BAL,10,12.1,5800,15.1,5100,12.1,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,DEN,6,3.8,5600,4.3,5000,3.8,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,SFO,7,7.5,5800,8,4500,7.5,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,BUF,8,16.2,5500,19.2,4200,16.2,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,HOU,11,11.9,5800,12.4,5700,11.9,24,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,KAN,4,10,4500,13,4000,10,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,LAC,13,10,5900,10.5,5200,10,21,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,LAR,14,5.5,5900,6,5300,5.5,18,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
"Harris, Damien",NWE,NYJ,9,7.1,6000,7.1,5300,7.1,19,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,Harris,Damien,2020,RB,RB,37,Active,Damien Harris,1997-02-11,5-11,215,Alabama,Madison Southern (KY),00-0035657,3925347,59482736-ce42-4058-b68e-0f9f66eac2d9,31919,13636,35134,20790,5890,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3925347.png' height='20'></img>,"Harris, Damien",,,,,
